screen_name	created_at	text	location	followers_count
Jas_preet1984	2021-02-08 17:37:08	"The Sikhs of Dubai have traded their spiced rice &amp; dal for what has become a coveted prize: 5,000 shots of the Chinese-made vaccine offered to people of all ages and backgrounds.

#Dubai #Sikh #COVID19 #Covid19Vaccine  https://t.co/Szx0DhpsSw"	Delhi, India	1729
ChrisAndre6	2021-02-08 17:37:08	Look at these evil scumbags asking about #ZeroCovid in the press update, knowing full well that it's impossible to eradicate an endemic virus. They are NEVER going to let you be free. Wake up you brain dead idiots! #covid19	""	2319
RachelZ41357090	2021-02-08 17:37:00	@POTUS @JoeBiden WHO is collaborating with CCP in investigating covid19 origin because of Peter Daszak in EcoHealth.  For so many people who died, investigate EcoHealth and WHO in their roles of helping China coverup.	""	22
lynnjo0750	2021-02-08 17:36:54	@michaelmina_lab is this “the” test? Please tell me it is!! https://t.co/4lx2VLpTOR	United States	96
n4aACTION	2021-02-08 17:36:53	The next #COVID19 relief package must contain Older Americans Act funding so that older adults aren’t left without vital services and needed help to get vaccinated. Speak out using our customizable advocacy tools:  https://t.co/uIFk3Dilov. https://t.co/CbQaQfi5bI	Washington, DC	5213
3pm_jokes	2021-02-08 17:36:51	"@icedoutbastian Pity you cuz there were Covid19 protocols all around. Even Shakira and jlo couldn't have pulled off what he did amidst all the shitted up protocols. 
And lol fuck you cuz he wasn't trash, he is pure gold."	""	5
GENERALI	2021-02-08 17:36:45	Covid19 must not overshadow the need for a #green shift in global economy toward new public &amp; private investments, reduced GHG emissions and the enhancement of places where the battle for a #sustainable recovery can be won: cities. https://t.co/JzdqwbaGPl #Generali4Sustainability https://t.co/LCknIZf2Ht	""	10984
A4JRtwitie	2021-02-08 17:36:44	CDC - Covid19 PSA 45s Covering	New Jersey, USA	54
DrJacobsRad	2021-02-08 17:36:38	"The provinces have administered 90% of doses and our national stockpile is under 250,000 doses.

By comparison, the U.S. is vaccinating as many as 2,000,000 people a day.

#COVID19 #Cdnpoli
https://t.co/pU4e9qDSSE"	Toronto	26093
Dochasnetwork	2021-02-08 17:36:36	Thank you Senator @SeeryKearney for your support. The briefing paper on #InternationalDevelopment &amp; #HumanitarianAction in a time of #COVID19 is available here: https://t.co/ROi6LGgxTj #IrishAidWorks #LeaveNoOneBehind https://t.co/4Wm0CUzmPn	Dublin	9967
SonoSite	2021-02-08 17:36:33	Congrats to Dr. Marjan Islam, MD, and Dr. Siddharth Dugar, MD, the recipients of the CHEST Foundation and Fujifilm Sonosite COVID-19 Research Grant program. We look forward to their continued research on the role of #POCUS in the care of #COVID19 patients. https://t.co/BYAsuCicD4 https://t.co/rrv3bW7Br3	Worldwide	5630
EndHungerCT	2021-02-08 17:36:29	#COVID19 highlighted the importance of schools meals, &amp; why it's crucial to ensure families know about the availability of no-cost meals to all kids right now. It also highlighted racial disparities to food access, including school meals, across the US: https://t.co/QUU7Qm6u8M	Connecticut	1899
XJMejido	2021-02-08 17:36:28	Ease of transmission, new strains, and limits of vaccination programs all mean #Covid19 will be around for years—and a big business. https://t.co/PfpeQZ58x2 via @undefined	Miami	11937
ChirpLosAngeles	2021-02-08 17:36:25	"Free Food Drive-Thru Giveaway <U+0001F345>
Wednesday, February 10, 2021 from 9:00am - 12:00pm
DelAmo Fashion Center
3525 Carson Street Torrance CA 90503
#COVID19 #LetsFeedLACounty #Torrance #Resources #FreeFood #ChirpLosAngeles https://t.co/LOMKo7s6td"	Los Angele	134
CCHPCA	2021-02-08 17:36:24	As thousands of doctors’ offices shutter, telehealth becomes a way of life https://t.co/aE4G1XyhJp #telehealth #telehealthpolicy #COVID19	Sacramento, CA	2487
CCHPCA	2021-02-08 17:36:06	Benefiting Permanently from Telehealth’s Transformation by COVID-19 https://t.co/ziJCphNQDt #telehealth #telehealthpolicy #COVID19 #access	Sacramento, CA	2487
EmTMac	2021-02-08 17:36:24	I'm so depressed. Why is it so easy for others to send their kids to school? I can't do it yet, but all of her friends are in school as of this week and I know she is sad. I hate this. #COVID19 #schools	Ohio, USA	86
phsu54	2021-02-08 17:36:19	Cities can’t do it all alone, which is why public-private partnerships (PPPs) can help cities tackle problems &amp; respond to needs. Mayor @hardiedavis &amp; @MayorBroome say PPPs have been important to their #COVID19 response &amp; recovery efforts. Learn more:... https://t.co/ODa82qvZAF	Washington, DC	1310
JonneePAc	2021-02-08 17:36:15	@kaitlancollins The 1955 polio vaccine shots gave me my 1st  #swimming in a pool 1956 at age7, which I did as often as possible until 2020 &amp;  #covid19 https://t.co/cFvV3OV7pv	United States	23
paytmcanada	2021-02-08 17:36:05	"Want to be rewarded for paying your bills? <U+0001F4B0>
Check out these tips<U+0001F447> 

#mondaytips #payments #budgeting https://t.co/qfTrne012H"	Canada	2865
JesseAyyee	2021-02-08 17:36:02	.@PhilTing, the ASES daily rate per child is $8.88. As a result of #COVID19, programs are running longer hours to meet the needs of vulnerable communities. We must do more to sustainably address #equity for students &amp; staff. #COLA #CABudget #CALeg #CaAfterschoolWorks https://t.co/jSlffO6nid	United States	232
JesseAyyee	2021-02-08 17:36:03	.@AsmKevinMcCarty, the ASES daily rate per child is $8.88. As a result of #COVID19, programs are running longer hours to meet the needs of vulnerable communities. We must do more to sustainably address #equity for students &amp; staff. #COLA #CABudget #CALeg #CaAfterschoolWorks https://t.co/FjIaAe5Let	United States	232
JesseAyyee	2021-02-08 17:36:01	.@cagovernor, the ASES daily rate per child is $8.88. As a result of #COVID19, programs are running longer hours to meet the needs of vulnerable communities. We must do more to sustainably address #equity for students &amp; staff. #COLA #CABudget #CALeg #CaAfterschoolWorks https://t.co/EXTZTQTzlT	United States	232
MBGov	2021-02-08 17:35:58	"LIVESTREAM EVENT
February 8, 2021 - 12:30 p.m.
Dr. Brent Roussin, chief provincial public health officer, to discuss COVID-19 update.
Watch it live at https://t.co/htV8SBkgtG.
#COVID19 #Covid19MB https://t.co/Ymkp8y58hq"	Manitoba, Canada	44227
Joy105com	2021-02-08 17:35:55	"Some With Epilepsy Are Having Seizures After Covid19 Vaccine And Continued Research On Why Some With Underlying Illnesses Have Died

https://t.co/7l0GoVHok4 https://t.co/Ndxe5V0jSy"	Atlanta/Hollywood	24536
EndGameWW3	2021-02-08 17:35:55	Case Study: Severe Case of Reinfection With New Variant of SARS-CoV-2 Confirmed in UK Hospital https://t.co/yP7x483GgZ	America	24514
FELICIAGOMEZ8	2021-02-08 17:35:54	@Tim27715421 @nypost Most sick or seriously ill people when they get Covid19 usually died	""	101
kimwatkinsnyc	2021-02-08 17:35:53	@EducationMatt17 @elizashapiro @AndrewYang @BKBoroHall Not true. Unions have supported Mayoral Control throughout the de Blasio administration. COVID19 opened people’s eyes to the negligence of authoritarian rule over our kids/schools/teachers/nurses, which is why we need to get serious about what a more sensible model looks like.	New York City	1243
egwiens	2021-02-08 17:35:48	@CDCofBC Finally an admission by @CDCofBC that asymptomatic people can be infected, can  transmit #COVID19, and will test positive.  What took you so long? Stupidity? Stubbornness? Lack of scientific intuition? Lack of common sense? #bcpoli	Vancouver, B.C.	449
given_hair	2021-02-08 17:35:42	"@mphoentlentle Almost every death is made to be due to Covid19 these days.
Death certificates are issued before covid results are released but cause of death already etla ele Covid19."	NC<U+0001F1FF><U+0001F1E6>	3090
johnwesley_jw	2021-02-08 17:35:41	"The Covid19 crisis made one thing clear- Modi Govt apathy runs high; India has suffered gravely because of it. 

It is now time to uphold the values of- empathy, unity &amp; compassion.

Farmers, youth &amp; common man have suffered much.

Enough is enough!

Let's reclaim India's future. https://t.co/qCWMhZKIOM"	India 	31
stevestockmar	2021-02-08 17:35:41	#Glendale topless club @xplicitshowclub among businesses surviving during #pandemic. @AzNewsmedia #COVID19 https://t.co/3FDE8jf6JO	Peoria, AZ	292
TechLX	2021-02-08 17:35:38	"#Covid19 rates continue to delay the reopening of many schools across CA. Some education leaders have floated the idea of extending the school year to address learning loss among students at risk of falling behind. 

Read more below <U+2B07><U+FE0F>
https://t.co/icwfDqj70u
#caedu #laschools https://t.co/cScvOU2SEJ"	San Francisco, CA	1062
AGMednet	2021-02-08 17:35:38	"Italian DNA-based #COVID19 vaccine candidate could start #clinicaltrials in March @Reuters 

https://t.co/AJRXLMmCpU"	Boston, MA	606
teryoneasy	2021-02-08 17:35:32	"PLEASE STAY SAFE FROM COVID19 and click on the link below&amp; REBROADCAST  Ep link 
https://t.co/YXm4mpaYHv
https://t.co/YZihS5GaB3 https://t.co/B70Vn5vpsS"	Lagos, Nigeria	330
YMHCanada	2021-02-08 17:33:23	Comprehensive COVID Mental Health Resources: local, national &amp; international #COVID19 #mentalhealth #crisissupport resources at https://t.co/xLOWp5uSSw #ymhc https://t.co/7VNxEJ7Obr	https://www.youtube.com/watch?	12123
YMHCanada	2021-02-08 17:27:37	Defining #selfcare #selfcompassion for #mentalwellness #mentalhealth #youthmentalhealth #MondayMotivation #COVID19 #BlackHistoryMonth #ymhc https://t.co/0LM5WjdEcR	https://www.youtube.com/watch?	12123
YMHCanada	2021-02-08 17:35:21	#youthmentalhealth #mentalhealth #mentalwellness resources at https://t.co/AogXm2DIaA - put tools for wellness into the hands of people who need them.  #COVID19 #copingskills #SEL #cbt #dbt #ymhc https://t.co/7hx1x48GYe	https://www.youtube.com/watch?	12123
BRGexpert	2021-02-08 17:35:20	During #COVID19, great majority of potential M&amp;A operations in #Brazil remained suspended, but M&amp;A forecast is optimistic again. The time is ripe for #investments in companies seeking alternatives during the crisis. #transactions https://t.co/ikkH0fFTh5 https://t.co/MeSajEP5n2	Emeryville, California	1086
SkillDemand	2021-02-08 17:35:19	"Over twenty-two million Americans lost their jobs in a little less than a month due to #COVID19. It took the Great Depression more than four years to achieve an equivalent level of #unemployment.

https://t.co/gQxQK2Q48i"	Indianapolis, IN	372
MadyWaterer	2021-02-08 17:35:18	"How quickly will Ministers and their advisors relinquish powers they now enjoy?
What further mass experiments will be judged necessary in the name of fighting Covid19? 

NORMAN BAKER reveals the day anthrax was released on the Northern Line https://t.co/EmUYr4lBCY via @MailOnline"	""	5640
PixieDustPhD	2021-02-08 17:35:18	@thinkmickeyblog In grad school there’s a common phenomenon often called the dark year(s). You are in deep enough to be over the novelty of the new challenges, but not far enough through it to really see the light at the end of the tunnel. This feels like the COVID19 “dark time” for me.	""	653
unknown_indian	2021-02-08 17:35:10	"This is a bad news. Oxford Covid vaccine (Covishield used in India) offers very little protection against South African variant of Covid19. 
https://t.co/xxgYhetdWf"	between himalaya & arabian sea	3299
MLMcNamara	2021-02-08 17:35:10	Heartbreaking and humanizing piece on health inequity and the Sisyphean task of nurses and doctors treating #Covid19 at <U+2066><U+2066>@yourMLKCH<U+2069> by @sherifink via @NYTimes <U+2066>@lindarella_la<U+2069>  https://t.co/3edxQvuaEh	Auburn, AL	849
MadisonCountyPH	2021-02-08 17:35:07	COVID19 vaccine will be available tomorrow, February 9th, for those 65 years and older receiving their first dose. On Thursday, February 11th, vaccine will be available for those getting their second dose of PFIZER. Pre-register for first &amp; second doses at https://t.co/LWIGyFsaTH https://t.co/hyqudWIOkn	London, OH	318
Dubstep1988	2021-02-08 17:35:06	"If we had a Presidential political system, Jonathan Van Tam would win by landslide. 

He is the Matador of Metaphor, the Professor of Prose and the Count of Calm Explanation. He has my vote. #COVID19"	London, England	1585
TheGutHealthDoc	2021-02-08 17:35:05	"'Long Covid' explained <U+0001F9A0>  There’s been a lot of talk about the long-term effects of #Covid19...  So what’s it all about?

The latest research, common symptoms and the road to recovery is on our Inner Community Members Hub now <U+0001F469><U+200D><U+0001F52C>  https://t.co/HnXtOG1FRE

#LongCovid https://t.co/HtaLJOxecb"	London, England	17876
IRPP	2021-02-08 17:35:03	Knowledge-mobilization has helped fight #COVID19 and can help us face the next major challenge. For that to happen, Canada must ensure that research networks remain collaborative &amp; inclusive, says @SSHRC_CRSH's @ulacan1. #CdnPoli #CdnPSE #HigherEd https://t.co/k4z1xUFKSj	Montréal, Québec, Canada	19203
munchieee_its	2021-02-08 17:35:03	Quarantine is going way longer than expected, I wanna help<U+203C><U+FE0F><U+2764><U+FE0F>, so due too #COVID19 I will be sending the first 400 people to like &amp; retweet this $900+ through cash app, Apple Pay, or zelle <U+0001F4B0>. Drop all tags and don’t forget to dm me when done<U+0001F607>	Soufsideee 	2243
OldLineGov	2021-02-08 17:35:03	Now headed to the House of Delegates, the Senate has approved its pandemic RELIEF package with $1.5 billion in assistance for Marylanders. Looking for clarity on proposed stimulus funds and support for small businesses? Get the details: https://t.co/UEqkeC7EtP #COVID19 #Maryland	Maryland, USA	46
JackieK33392907	2021-02-08 17:35:02	I LOVE Professor Van Tam, he’s sooooo reassuring,  I feel a whole lot better after listening to his take on the variants and the vaccines <U+2764><U+FE0F><U+2764><U+FE0F>#COVID19	""	3
NRDC	2021-02-08 17:35:01	.@NRDC is endorsing the new National Agenda for Worker Safety and Health, which will help them workers &amp; communities thrive despite the four “converging crises”: #COVID19, economic security, climate change, and systemic racism. https://t.co/q9HbkpJvrr	Planet Earth	342210
ThoHeller	2021-02-08 17:35:01	Amid #COVID19, #Developers Struggle to Keep Pace - https://t.co/s7wFsaWU2S https://t.co/wNpeHuSe51 by @spadani1 @devopsdotcom	Oslo, Norway	28956
