"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x3221692863","x1360886642572156930",2021-02-14 09:40:34,"boojumsmum","#COVID19, why would China not share ALL their data with @WHO . I’m very sceptical about their honesty and openness.","Twitter for iPad",115,,,,FALSE,FALSE,0,0,,,"COVID19",,,,,,,,,,,,,"x14499829","WHO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/boojumsmum/status/1360886642572156930","Jan, Mother of sons. And welsh dragons","Wales, United Kingdom","walks keep me sane, yoga keeps me balanced, real books in my hand, miss theatre&film so much. UK Gov’t/GOP-<U+0001F92C>. #BLM <U+0001F308> <U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F> #EqualRights #resist",,FALSE,541,1201,4,4908,9084,2015-04-29 15:49:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/3221692863/1598530970","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1302603112188915714/QR6f23_0_normal.jpg"
"x32820396","x1360886638092558336",2021-02-14 09:40:33,"alaskawater","We have to treat #COVID19 like this. https://t.co/jiuleXLUcX","Twitter for iPhone",36,,,,TRUE,FALSE,1,1,,,"COVID19",,"twitter.com/radionz/status…","https://t.co/jiuleXLUcX","https://twitter.com/radionz/status/1360834533566734343",,,,,,,,,,,"en","x1360834533566734343","""Three days should give us enough time to gather further information, undertake large scale testing and establish if there has been wider community transmission,"" Ardern said.

<U+0001F517>https://t.co/4l712gsnLv https://t.co/0q14mVDVhq",2021-02-14 06:13:30,"Twitter Web App",75,27,"x42985637","radionz","RNZ",62023,326,60268,"Wellington, New Zealand","We are NZ's public broadcaster - comprehensive NZ news (@rnz_news) & current affairs, audio features & documentaries.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alaskawater/status/1360886638092558336","#JaniceForAlaska #TeamPelosi #IStandWithPP #KHive","Alaska","Mom,Grandma #Paralegal BSN #MeToo Former candidate #HD25 #LiveFromAlaska #PresidentBiden #ElectWomen #JaniceForAlaska #Nasty https://t.co/P2ULBlkvHx","https://t.co/P2ULBlkvHx",FALSE,14945,16428,64,314522,163730,2009-04-18 07:05:42,FALSE,"https://t.co/P2ULBlkvHx","http://www.janiceforalaska.com",,"https://pbs.twimg.com/profile_banners/32820396/1611143040","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1307588489408442369/acipWEXt_normal.jpg"
"x2585529378","x1360886615321825287",2021-02-14 09:40:27,"FScott5050","<U+0001F31F>So happy that my 97 year old Mum has had her #COVIDVaccine 
<U+2764>#NHS making us #COVID19 safe
BIG THANKS! https://t.co/AeH0Kiztrv","Twitter for Android",102,,,,FALSE,FALSE,0,0,,,"COVIDVaccine NHS COVID19",,,,,"http://pbs.twimg.com/media/EuLXKdeXAAAIsuS.jpg","https://t.co/AeH0Kiztrv","https://twitter.com/FScott5050/status/1360886615321825287/photo/1","photo","http://pbs.twimg.com/media/EuLXKdeXAAAIsuS.jpg","https://t.co/AeH0Kiztrv","https://twitter.com/FScott5050/status/1360886615321825287/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FScott5050/status/1360886615321825287","@fscott5050","London, England","Founder #5050Parliament & #AskHerToStand. Helping women get elected via #SignUpToStand at https://t.co/n4pfoWIQ9x  FrancesScott@5050Parliament.co.uk","https://t.co/w0G99Z29Mi",FALSE,1523,1391,12,4797,4424,2014-06-24 10:45:55,FALSE,"https://t.co/w0G99Z29Mi","http://www.5050Parliament.co.uk",,"https://pbs.twimg.com/profile_banners/2585529378/1403709538","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/739462439985500160/uE7yFtdd_normal.jpg"
"x515813017","x1360886613711192064",2021-02-14 09:40:27,"sj87_stacey","Why does it seem that the same people who are making a lot of noise about ‘Covid passports’ and the restrictions they will bring, are the same people who so desperately voted to restrict the free movement of people!? Bizarre <U+0001F643> #COVID19","Twitter for iPhone",235,,,,FALSE,FALSE,1,0,,,"COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sj87_stacey/status/1360886613711192064","MeetTheWilkinsons","Kidsgrove, England","Combination of former GB athlete/Gator and failed footballer. Trying to create the best world possible for our family. *Tweets are almost always Simon.",,FALSE,514,1523,4,3638,11651,2012-03-05 20:02:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/515813017/1588790132","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1327000634730668037/q8GWiJ_z_normal.jpg"
"x1339988538973151232","x1360886611756613632",2021-02-14 09:40:26,"Falkya3","China refused to provide WHO team with raw data on early COVID cases, team member says
#COVID19 #Cina
https://t.co/sgEeur7OLS","Twitter for Android",125,,,,FALSE,FALSE,0,0,,,"COVID19 Cina",,"reuters.com/article/us-hea…","https://t.co/sgEeur7OLS","https://www.reuters.com/article/us-health-coronavirus-who-china/china-refused-to-provide-who-team-with-raw-data-on-early-covid-cases-team-member-says-idUSKBN2AD090",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Falkya3/status/1360886611756613632","Falkya","","",,FALSE,9,183,0,74,512,2020-12-18 17:40:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1339988538973151232/1608314053",,"http://pbs.twimg.com/profile_images/1339989289036361734/N4Hkomfv_normal.jpg"
"x324500594","x1360886574712578048",2021-02-14 09:40:18,"EdwardHarkins","Will the Andrew Marr show report the anti-lockdown campaign of a small group of extremist libertarian Tory MPs in this context? Silly question, I know. #marr #COVID19 https://t.co/o7HpCyNvhb","Twitter for Android",166,,,,TRUE,FALSE,9,7,,,"marr COVID19",,"twitter.com/BeckettUnite/s…","https://t.co/o7HpCyNvhb","https://twitter.com/BeckettUnite/status/1360878388802695169",,,,,,,,,,,"en","x1360878388802695169","Auckland has 3 new cases so immediately is placed into a full city wide lockdown. 

The UK had 13,308 new cases yesterday, 23,341 people in hospital &amp; Tories are demanding an end to restrictions before May.

NZ has lost 25 souls to Covid. 116,908 lives lost in the UK.",2021-02-14 09:07:46,"Twitter for iPhone",360,243,"x1088371662108676096","BeckettUnite","Howard Beckett",19438,3181,1513,"London, England","Unite Assistant General Secretary for Politics & Legal | Support for Members First | @UKLabour NEC Member for Unite | Views My Own",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EdwardHarkins/status/1360886574712578048","Edward Harkins","Glasgow, Scotland, UK","Active citizen & writer: housing; regeneration; economics, inclusive growth. soc ent; Board member Rutherglen & Cambuslang Housing Assoc & Routes to Work South","http://t.co/hbbHFSUfaB",FALSE,3356,1647,776,125294,33129,2011-06-26 18:45:21,FALSE,"http://t.co/hbbHFSUfaB","http://uk.linkedin.com/pub/edward-harkins/15/40/635",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1785328842/Edward4_standard_normal.JPG"
"x368852978","x1360886573211013120",2021-02-14 09:40:17,"VictoriaTzB","@lusignan_s @JIDMMatheson @ORCHID_Oxford @rcgp @OxPrimaryCare This is interesting, thank you for sharing. Is this #COVID19 mortality or all cause mortality @lusignan_s ? Is there a difference between the two trends?","Twitter for iPhone",153,"x1360736544731103240","x990491785","lusignan_s",FALSE,FALSE,1,0,,,"COVID19",,,,,,,,,,,,,"x990491785 x4166454766 x1295689751488540672 x42866391 x856667810 x990491785","lusignan_s JIDMMatheson ORCHID_Oxford rcgp OxPrimaryCare lusignan_s","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VictoriaTzB/status/1360886573211013120","Victoria Tzortziou Brown","London, England","GP @TH2gether, @QMUL research, @FSEM_UK sports med. Mum of 2. Own views. May your choices reflect your hopes, not your fears.",,FALSE,2272,1646,13,916,3297,2011-09-06 10:24:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/368852978/1611145355","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1311420057373810688/cCxeokO2_normal.jpg"
"x26371287","x1360886555490086912",2021-02-14 09:40:13,"FreejackFan","Amanda Holden breaks #COVID19 rules to see her mum. Unsurprisingly, The Scum 'journalist' Dan Wootton thinks this is okay.

#amandaholden https://t.co/UUdrwNdpI2","Twitter Web App",137,,,,TRUE,FALSE,0,0,,,"COVID19 amandaholden",,"twitter.com/danwootton/sta…","https://t.co/UUdrwNdpI2","https://twitter.com/danwootton/status/1360724121198465027",,,,,,,,,,,"en","x1360724121198465027","The curtain twitching mob now has Amanda Holden in their sights. Well, I’m sorry, if her elderly parents needed her help, having not seen her for a year, I will not judge the decision she made. 
We HAVE to be allowed to take personal responsibility again
https://t.co/GNqpoId2cl",2021-02-13 22:54:46,"Twitter for iPhone",4388,371,"x17590516","danwootton","Dan Wootton",363197,5428,69326,"London, England","Coming soon to @GBNews and @MailOnline.
Instagram @danwootton",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FreejackFan/status/1360886555490086912","Buck Rogers","1987-2491","I identify as a 25th Century NASA Astronaut. My pronouns are Biddy/Biddy.",,FALSE,1189,513,66,82387,628,2009-03-25 00:22:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/26371287/1609623388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1335253861628596239/dFIaWJCW_normal.jpg"
"x26371287","x1360886525467242499",2021-02-14 09:40:06,"FreejackFan","@danwootton Amanda Holden breaks #COVID19 rules to see her mum. Unsurprisingly, The Scum 'journalist' Dan Wootton thinks this is okay.

#amandaholden","Twitter Web App",137,"x1360724121198465027","x17590516","danwootton",FALSE,FALSE,0,0,,,"COVID19 amandaholden",,,,,,,,,,,,,"x17590516","danwootton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FreejackFan/status/1360886525467242499","Buck Rogers","1987-2491","I identify as a 25th Century NASA Astronaut. My pronouns are Biddy/Biddy.",,FALSE,1189,513,66,82387,628,2009-03-25 00:22:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/26371287/1609623388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1335253861628596239/dFIaWJCW_normal.jpg"
"x44250371","x1360886552856039424",2021-02-14 09:40:12,"Kasia_HP","CDC: people who have received two #Covid19 vaccine doses can skip quarantine https://t.co/etQHhL4Ef9","Twitter for iPhone",100,,,,FALSE,FALSE,0,0,,,"Covid19",,"theguardian.com/world/2021/feb…","https://t.co/etQHhL4Ef9","https://www.theguardian.com/world/2021/feb/11/cdc-two-vaccine-doses-skip-quarantine-covid-19",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kasia_HP/status/1360886552856039424","KasiaHP","Las Vegas, NV","Physician pursuing #medtech #innovation and patient access. Medical affairs and market access leader. #scicom #healthtech","https://t.co/HMz4X2nTgd",FALSE,8201,5399,242,30926,3760,2009-06-03 00:36:59,FALSE,"https://t.co/HMz4X2nTgd","https://www.linkedin.com/in/kasiaheinpeters/",,"https://pbs.twimg.com/profile_banners/44250371/1607167577","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1282434051047952384/B71Cgl7f_normal.jpg"
"x187465800","x1360886552780537861",2021-02-14 09:40:12,"lifelinejhb","Love is in listening, here to hear you.

#MentalHealthVibes <U+2665><U+FE0F> #HealthyMindVibes <U+2764>

#counselling #mentalhealth #anxiety #suicideprevention #depressionhelp #help #selflove #selfcare #motivation #gbv #love #valentines #valentinesday2021 #ValentinesDay #COVID19 #Sunday #Peace https://t.co/M0fApS8mOg","Twitter for Android",273,,,,FALSE,FALSE,0,0,,,"MentalHealthVibes HealthyMindVibes counselling mentalhealth anxiety suicideprevention depressionhelp help selflove selfcare motivation gbv love valentines valentinesday2021 ValentinesDay COVID19 Sunday Peace",,,,,"http://pbs.twimg.com/media/EuLXG1LWgAMlOjw.jpg","https://t.co/M0fApS8mOg","https://twitter.com/lifelinejhb/status/1360886552780537861/photo/1","photo","http://pbs.twimg.com/media/EuLXG1LWgAMlOjw.jpg","https://t.co/M0fApS8mOg","https://twitter.com/lifelinejhb/status/1360886552780537861/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lifelinejhb/status/1360886552780537861","LifeLine Joh'burg","Norwood  | Alexandra | Soweto","<U+2764>Emotional Wellness for everyone.

connect with us - WhatsApp message to book virtual sessions 065 989 9238<U+0001F49A>

<U+260E><U+FE0F> 24/7 counselling line 011 728 1347<U+0001F49B>","https://t.co/Uio4Md6Ex6",FALSE,684,411,5,1462,461,2010-09-06 09:13:14,FALSE,"https://t.co/Uio4Md6Ex6","http://www.lifelinejhb.org.za",,"https://pbs.twimg.com/profile_banners/187465800/1590585826","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955384584954437632/N6Ujtg-w_normal.jpg"
"x18999969","x1360886552675704837",2021-02-14 09:40:12,"CBCOttawa","What you need to know about COVID-19 in Ottawa on Sunday, Feb. 14 https://t.co/TpJhVQziWa #ottnews #ottawa https://t.co/5gFlfGdJAy","IFTTT",106,,,,FALSE,FALSE,0,0,,,"ottnews ottawa",,"ift.tt/37uTtHp","https://t.co/TpJhVQziWa","https://ift.tt/37uTtHp","http://pbs.twimg.com/media/EuLXG8xWgAAPGNx.jpg","https://t.co/5gFlfGdJAy","https://twitter.com/CBCOttawa/status/1360886552675704837/photo/1","photo","http://pbs.twimg.com/media/EuLXG8xWgAAPGNx.jpg","https://t.co/5gFlfGdJAy","https://twitter.com/CBCOttawa/status/1360886552675704837/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CBCOttawa/status/1360886552675704837","CBC Ottawa","Ottawa","Follow for breaking news, special reports and RTs of our journalists' latest work. Find us on https://t.co/ZupEfvWl5A or on https://t.co/xxraAS22Zr","https://t.co/7ylvjuMOdb",FALSE,240175,491,2384,138044,3231,2009-01-14 22:46:19,TRUE,"https://t.co/7ylvjuMOdb","http://cbc.ca/ottawa",,"https://pbs.twimg.com/profile_banners/18999969/1612036824","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1110964617549889538/GKYDESJq_normal.png"
"x2560332081","x1360886539983724544",2021-02-14 09:40:09,"ajhobbs60","JVCI: Specify ME/CFS on the list of neurological conditions under group 6 for UK Covid19 vaccine and end the postcode lottery of who gets vaccinated. - Sign the Petition! https://t.co/jTckNJaBGe via @UKChange","Twitter for Android",208,,,,FALSE,FALSE,0,0,,,,,"chng.it/r5nxCJpQ","https://t.co/jTckNJaBGe","http://chng.it/r5nxCJpQ",,,,,,,,,"x397998902","UKChange","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ajhobbs60/status/1360886539983724544","Angela Hobbs","","",,FALSE,115,232,1,2043,10727,2014-05-23 14:18:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/2560332081/1401643229","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/473152124193615872/6w-u8RwC_normal.jpeg"
"x1199368195171389441","x1360886513085657092",2021-02-14 09:40:03,"TheLancsTimes","Groundbreaking Covid-19 Treatments To Be Fast-tracked Through Clinical Trials #coronavirus #covid19
https://t.co/xKOP6ZN5qA","TheLancsTimes",123,,,,FALSE,FALSE,0,0,,,"coronavirus covid19",,"lancashiretimes.co.uk/article/Ground…","https://t.co/xKOP6ZN5qA","https://lancashiretimes.co.uk/article/Groundbreaking-Covid-19-Treatments-To-Be-Fast-tracked-Through-Clinical-Trials",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheLancsTimes/status/1360886513085657092","The Lancashire Times","","The Lancashire Times is part of the P.ublished media group - a community driven news organisation - over 350 writers, 6 editors and a host of contributors.","https://t.co/5eARiUESUg",FALSE,427,991,5,7487,197,2019-11-26 16:44:17,FALSE,"https://t.co/5eARiUESUg","https://lancashiretimes.co.uk/",,"https://pbs.twimg.com/profile_banners/1199368195171389441/1575739294",,"http://pbs.twimg.com/profile_images/1220714355601346562/wpHqVbhC_normal.png"
"x361168224","x1360886507771461633",2021-02-14 09:40:02,"TheYorksTimes","Groundbreaking Covid-19 Treatments To Be Fast-tracked Through Clinical Trials #coronavirus #covid19
https://t.co/QxPJIuObpH","yorkshire-times",123,,,,FALSE,FALSE,0,0,,,"coronavirus covid19",,"yorkshiretimes.co.uk/article/Ground…","https://t.co/QxPJIuObpH","https://yorkshiretimes.co.uk/article/Groundbreaking-Covid-19-Treatments-To-Be-Fast-tracked-Through-Clinical-Trials",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheYorksTimes/status/1360886507771461633","The Yorkshire Times","Yorkshire","YT features lifestyle, news, business, food, family & more. 
To add to our Voice Of The North, send your news to editor@yorkshiretimes.co.uk","http://t.co/m03MdfcNqE",FALSE,23619,4548,292,69434,5248,2011-08-24 10:53:26,FALSE,"http://t.co/m03MdfcNqE","http://www.yorkshiretimes.co.uk",,"https://pbs.twimg.com/profile_banners/361168224/1471696527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/959748710417817600/m3l6oro7_normal.jpg"
"x1445441641","x1360886499710029832",2021-02-14 09:40:00,"AMAGenPractice","Before claiming the COVID-19 Telehealth items, GPs are reminded that it is a legislative requirement that GPs can only perform a telehealth or telephone service where they have an established clinical relationship with the patient #covid19 @ama_media
https://t.co/Wk0gJV4ahJ https://t.co/bt7QdVJAqD","TweetDeck",274,,,,FALSE,FALSE,1,2,,,"covid19",,"ama.com.au/gpnn/issue-21-…","https://t.co/Wk0gJV4ahJ","https://ama.com.au/gpnn/issue-21-number-5/articles/claiming-telehealth","http://pbs.twimg.com/media/Et_nVqrVgAAGPNu.jpg","https://t.co/bt7QdVJAqD","https://twitter.com/AMAGenPractice/status/1360886499710029832/photo/1","photo","http://pbs.twimg.com/media/Et_nVqrVgAAGPNu.jpg","https://t.co/bt7QdVJAqD","https://twitter.com/AMAGenPractice/status/1360886499710029832/photo/1",,"x59024550","ama_media","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AMAGenPractice/status/1360886499710029832","AMA General Practice","Australia","For the latest GP news and updates on AMA activity in support GPs and general practice.  Note: the content of retweets are not necessarily the policy of the AMA","https://t.co/yLdmFaex2k",FALSE,3465,444,0,5262,152,2013-05-21 04:05:04,FALSE,"https://t.co/yLdmFaex2k","https://ama.com.au/generalpractice",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3688617143/69c466cefddfe9fef85c9c8bf906cc56_normal.jpeg"
"x1445441641","x1360881466582966273",2021-02-14 09:20:00,"AMAGenPractice","AMA WA recorded a win for GPs in Training after successfully brokering an agreement to allow the RACGP fellowship exams to proceed on Friday 5 February 2021 during a lockdown #covid19 @AMA_WA @ama_media
https://t.co/lqob1QOfgu https://t.co/NFkCenyYmt","TweetDeck",226,,,,FALSE,FALSE,1,1,,,"covid19",,"ama.com.au/gpnn/issue-21-…","https://t.co/lqob1QOfgu","https://ama.com.au/gpnn/issue-21-number-5/articles/ama-wa-secures-exemption-racgp-exams","http://pbs.twimg.com/media/Et_lsauVkAIQEhj.jpg","https://t.co/NFkCenyYmt","https://twitter.com/AMAGenPractice/status/1360881466582966273/photo/1","photo","http://pbs.twimg.com/media/Et_lsauVkAIQEhj.jpg","https://t.co/NFkCenyYmt","https://twitter.com/AMAGenPractice/status/1360881466582966273/photo/1",,"x126320540 x59024550","AMA_WA ama_media","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AMAGenPractice/status/1360881466582966273","AMA General Practice","Australia","For the latest GP news and updates on AMA activity in support GPs and general practice.  Note: the content of retweets are not necessarily the policy of the AMA","https://t.co/yLdmFaex2k",FALSE,3465,444,0,5262,152,2013-05-21 04:05:04,FALSE,"https://t.co/yLdmFaex2k","https://ama.com.au/generalpractice",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3688617143/69c466cefddfe9fef85c9c8bf906cc56_normal.jpeg"
